jobId,benefit_id
35C42332,777
35C42331,777
35C42330,777
35C4232F,777
35C4232E,777
35C4232D,777
35C4232C,777
35C4232B,1250
35C4232A,1251
35C42329,777
35C42328,777
35C42327,777
35C42326,777
35C42325,777
35C42324,777
35C42323,777
35C42322,777
35C42320,795
35C422F2,1252
35C422CB,769
35C422CE,777
35C422C7,982
35C422C9,777
35C3A99E,1252
35C422C4,777
35C422C2,777
35C422C1,1000
35C422BF,777
35C422BD,777
35C422BB,777
35C422BA,777
35C422B9,777
35C422B8,777
35C422B5,1252
35C422B7,777
35C422B6,777
35C422B4,777
35C422B2,1000
35C422B1,777
35C422B0,777
35C422AF,777
35C422AE,1000
35C422A7,777
35C422A5,889
35C422A1,938
35C4229E,889
35C4229B,889
35C42299,938
35C42298,777
35C4227A,938
35C42279,938
35C42278,938
35C42277,938
35C42276,938
35C42275,938
35C4226B,769
35C4226A,769
35C42267,946
35C42264,777
35C42263,777
35C42262,777
35C42261,777
35C41F46,821
35C42260,777
35C4225F,777
35C4225E,777
35C4225D,777
35C4225C,777
35C4225B,777
35C4225A,777
35C42255,1129
35C42259,777
35C42258,777
35C42257,777
35C42256,777
35C42254,777
35C42251,778
35C42253,777
35C42252,777
35C4223C,777
35C4223B,777
35C4223A,777
35C42239,777
35C42238,1000
35C42237,1000
35C42236,1000
35C42235,1000
35C42234,1000
35C42233,1000
35C42232,1000
35C42231,1000
35C42230,1000
35C4222F,1000
35C4222E,1000
35C4222D,1000
35C4222C,1000
35C4222B,1000
35C4222A,1000
35C42229,1000
35C42228,1000
35C42227,1000
35C42224,1000
35C42222,1000
35C4221F,1000
35C42216,1000
35C421C1,1253
35C421AB,1129
35C42157,797
35C42156,797
35C36CDD,932
35C36C57,913
35C36C95,863
35C36D18,980
35C36C4F,770
35C36C30,833
35C36CAF,1067
35C36CF0,769
35C32E15,865
35C36BC2,769
35C36CC9,885
35C36D08,769
35C36CC5,1228
35C36CC1,1156
35C36CBE,980
35C36B94,784
35C36B4E,769
35C36C10,1254
35C36C8E,1255
35C36B44,792
35C36D2F,769
35C36A16,769
35C36A15,769
35C36CA4,1256
35C36C1E,865
35C36CE1,1257
35C36C9E,1148
35C36C9D,901
35C36BB4,781
35C36CB9,769
35C36CB5,769
35C36B27,887
35C36BEC,780
35C36D34,1115
35C36B83,1000
35C36BC4,769
35C36AF9,1066
35C36BFA,821
35C36C7D,769
35C36B48,776
35C36C92,1258
35C36D13,769
35C36B01,1066
35C36B18,887
35C36BAE,830
35C36B66,1000
35C36BA7,769
35C36B7C,1000
35C36B0E,849
35C36D1A,980
35C36C94,901
35C36B49,887
35C36CEF,973
35C36CEE,1107
35C36A14,792
35C36D2B,769
35C36D2D,769
35C36CEB,781
35C36D28,821
35C36CE6,781
35C36CA3,797
35C36B14,971
35C36CE2,766
35C36BD9,785
35C36CB6,927
35C36BED,812
35C36C70,924
35C36D0B,1066
35C36B74,1066
35C36D12,769
35C36A9B,997
35C36AAD,997
35C36A7B,966
35C36A48,841
35C36A83,778
35C36B04,1066
35C36D11,792
35C36B96,1148
35C36AE4,1036
35C36BEA,769
35C36BB5,1000
35C36A60,937
35C36ABD,778
35C36AFB,1066
35C36819,887
35C36ACA,799
35C36B58,1242
35C36AEE,1066
35C366D5,769
35C36AB0,795
35C36AAE,846
35C36AC2,904
35C36B02,835
35C36AEB,769
35C36A62,980
35C36A78,1074
35C367B5,1259
35C36B00,863
35C36C77,1081
35C36C1B,811
35C36CFC,769
35C36A7A,821
35C36D0D,840
35C36AFA,1066
35C36BBF,769
35C36BD5,769
35C36B03,792
35C36C4C,860
35C36B85,1000
35C36D2C,769
35C36BE1,770
35C36D26,1260
35C36AFE,770
35C36B3E,1261
35C36BFD,1262
35C36C5E,797
35C36BF5,924
35C36C35,801
35C36CDC,853
35C36C73,926
35C36C43,957
35C36B33,769
35C36AEC,1010
35C36C03,826
35C36B7E,811
35C36B7D,784
35C36B7B,1263
35C36BF9,770
35C36C13,811
35C36B09,1078
35C36BCE,769
35C36BE7,769
35C36C20,795
35C36C61,831
35C36B97,784
35C36C39,957
35C36C2F,885
35C36BA8,1264
35C36B75,1000
35C36B32,769
35C36BE0,1265
35C36B5C,1266
35C36B55,887
35C36B73,1000
35C36B72,1000
35C36A4D,997
35C36A6C,814
35C36A27,904
35C36A66,785
35C36A75,807
35C36A9D,770
35C36A6A,821
35C36A5F,785
35C36BF8,1262
35C36AA4,1267
35C36BE3,844
35C36BDB,1268
35C36A34,1269
35C36A30,787
35C36A2C,812
35C36A38,1066
35C36A23,1270
35C36A3D,785
35C36A3C,1271
35C36C1D,811
35C36A26,797
35C367ED,898
35C36A18,1006
35C36C4A,918
35C36A19,1006
35C36C46,783
35C36A33,766
35B372A1,810
35C36A22,1272
35C36A40,787
35C3C7EE,1097
35C3C8B4,853
35C3C7EC,792
35C3C7EB,821
35C3C977,778
35C3C8B0,867
35C3C82A,770
35C3C8CE,769
35C3C90F,853
35C3C463,835
35C3C98C,806
35C3C83F,780
35C3C880,1155
35C3C7F9,1273
35C3C87D,889
35C3C89C,1083
35C3C859,795
35C3C899,797
35C3C855,889
35C3C7CF,1017
35C3C80F,795
35C3C850,889
35C3C470,835
35C3C84E,785
35C3C7C8,889
35C36A25,874
35C3C9CE,812
35C3C8AD,814
35C3C931,1274
35C3C828,803
35C3C7DB,769
35C3C925,989
35C3C8E2,813
35C3C85C,928
35C3C89E,814
35C3C922,812
35C3C984,769
35C3C8FF,769
35C3C983,780
35C3C8FE,769
35C3C940,806
35C3C8FD,769
35C3C8FC,769
35C3C980,959
35C3C7B1,780
35C3C835,785
35C3C877,889
35C3C93D,895
35C3C8FA,799
35C3C51B,852
35C3C97E,769
35C3C7AE,1000
35C3C8B6,1275
35C3C8F7,795
35C3C939,867
35C3C97A,1019
35C3C8B3,887
35C3C937,984
35C3C936,887
35C3C8C7,1275
35C3C94B,867
35C3C77C,913
35C3C7BE,1000
35C3C77B,832
35C3C77A,1276
35C3C906,769
35C3C948,795
35C3C947,1277
35C3C7FC,780
35C3C8C2,1278
35C3C988,795
35C3C7B8,889
35C3C87E,1095
35C3C901,785
35C3C961,806
35C3C7D4,821
35C3C858,1155
35C3C960,1279
35C3C95F,792
35C3C95E,937
35C3C91A,1280
35C3C99E,919
35C3C7CD,872
35C3C959,1281
35C3C7CC,821
35C3C958,1198
35C3C789,1282
35C3C7A2,945
35C3C8EB,1283
35C3C8E8,954
35C3C6D7,889
35C3C863,889
35C3C6D6,867
35C3C75A,769
35C3C8E6,814
35C3C861,1000
35C3C6D4,867
35C3C81E,814
35C3C799,780
35C3C967,790
35C3C6D2,1155
35C3C966,769
35C3C9A8,887
35C3C6D1,904
35C3C713,889
35C3C85D,777
35C3C544,769
35C3C964,797
35C3C6CF,778
35C37A49,812
35C3C6AC,887
35C3C7B2,777
35C3C76F,945
35C3C97F,971
35C3C72C,769
35C3C93C,826
35C3C8B7,885
35C3C780,945
35C3C90C,1284
35C3C94E,830
35C3C990,806
35C3C845,777
35C3C73C,780
35C3C98E,769
35C3C909,937
35C3C8C5,867
35C3C6F6,1000
35C3C8C4,853
35C3C98A,792
35C3C881,769
35C3C905,964
35C3C904,852
35C3C735,889
35C3C83D,1155
35C3C945,1285
35C3C944,1283
35C3C8BF,769
35C3C985,812
35C3C921,895
35C3C818,812
35C3C6CD,835
35C3C70F,853
35C3C6CC,791
35C3C478,835
35C3C9A1,887
35C3C70C,790
35C3C814,1155
35C3C71E,780
35C3C7E4,945
35C3C8AA,982
35C3C6DB,806
35C3C656,832
35C3C7A0,1000
35C3C71B,806
35C3C7E1,821
35C3C8A7,1286
35C32AB6,1287
35C3C695,1155
35C3C79D,889
35C3C7DE,821
35C3C693,916
35C3C6D5,867
35C3C717,784
35C3C690,1062
35C3C714,784
35C3C798,889
35C3C68F,770
35C3C797,832
35C3C6D0,889
35C3C712,795
35C3C731,1288
35C3C772,889
35C3C6ED,770
35C3C6EC,889
35C3C770,945
35C3C72D,1155
35C3C6FD,993
35C3C90D,1289
35C3C6BA,887
35C3C6FC,973
35C3C73E,889
35C3C6B9,769
35C3C887,945
35C3C6FA,777
35C3C90A,1290
35C3C73B,1155
35C3C73A,799
35C3C800,909
35C3C6B5,889
35C3C6B3,1135
35C3C737,782
35C3C7BA,778
35C3C6F3,1155
35C3C6F2,801
35C3C733,1291
35C32F32,792
35C3C6F0,795
35C3C732,769
35C3C7B6,1260
35C3C710,777
35C3C794,1155
35C3C7D6,784
35C38CBC,812
35C3C793,889
35C3C91F,769
35C3C9A2,887
35C3C762,945
35C3C7A4,945
35C3C761,945
35C3C7A3,777
35C3C699,889
35C3C7A1,1074
35C3C8A9,1275
35C3C698,914
35C3C6DA,781
35C3C71C,1292
35C3C79F,889
35C3C696,769
35C3C75C,1276
35C3C75B,769
35C3C79C,1155
35C3C8A4,1293
35C3C79B,867
35C3C692,885
35C3C716,980
35C3C758,823
35C3C79A,889
35C3C715,849
35C3C754,812
35C3C81A,785
35C3C68D,914
35C3C66B,792
35C3C6AD,1000
35C3C773,1276
35C3C730,889
35C3C7B4,889
35C3C7C5,889
35C3C67A,835
35C3C678,945
35C3C804,769
35C3C77F,1294
35C3C7C1,780
35C3C676,1155
35C31000,791
35C3C7BD,780
35C3C7BC,1155
35C3C779,1155
35C3C7BB,863
35C3BBDC,869
35C3C6B1,777
35C3C6AF,809
35C0ED6B,806
35C3C775,945
35C3C6AE,769
35C3C752,777
35C3C68B,889
35C3C7D5,769
35C3C6CB,889
35C3C91D,895
35C3C7D2,769
35C3C7D1,885
35C3C897,1295
35C3C78E,780
35C3C6C7,777
35C3C811,785
35C3C99C,887
35C3C617,801
35C3C69B,885
35C3C615,782
35C3C7E2,821
35C3C654,781
35C3C7DF,821
35C3C5CE,904
35C3C610,937
35C3C60D,782
35C3C60B,860
35C3C629,812
35C3C991,1296
35C3C636,915
35C3C5F3,780
35C370C9,971
35C3C633,812
35C3C6B7,1001
35C3C631,769
35C3C62F,812
35C3C62E,812
35C3C606,971
35C3C645,1148
35C3C644,1148
35C3C96B,776
35C3C5F7,1066
35C3C611,990
35C3C5CB,1297
35C3C6FB,801
35C3C662,1000
35C3C65F,792
35C3C67D,769
35C3C618,782
35C3C5FC,1066
35C3C638,1135
35C3C622,937
35C3C853,769
35C3C61E,795
35C2DD2B,792
35C3C650,1176
35C3C87B,889
35C3C66A,889
35C3C668,1017
35C3C857,802
35C3C878,832
35C3C667,885
35C389A0,910
35C3C6C6,778
35C3C661,792
35C3C65B,769
35C3C682,889
35C3C65D,1066
35C3C670,889
35C3C66E,967
35C3C68A,770
35C3C684,832
35C3C6A5,777
35C3C63F,853
35C3E64A,1298
35C3E648,1299
35C3E646,923
35C3E649,923
35C3E647,923
35C3E63D,1299
35C3E736,1009
35C3E6BF,1300
35C3E737,778
35C3E6BD,1177
35C3E653,889
35C3E64E,889
35C3E64F,1155
35C3E650,1000
35C3E652,889
35C3E64C,889
35C3E695,769
35C3E64D,777
35C3E651,1000
35C3FC88,769
35C3FC71,905
35C3FD13,835
35C3FD2C,997
35C3FC93,766
35C3FC80,1301
35C3FC78,1301
35C3FC82,1301
35C3FC85,1301
35C3FC7F,1301
35C3FC79,1301
35C411FD,910
35C4118D,780
35C411FE,1062
35C41166,784
35C41167,835
35C420B0,769
35C420AD,769
35C420AC,769
35C42098,1000
35C4207C,938
35C4207B,1067
35C41DCB,1302
35C42076,1055
35C4206B,955
35C42060,955
35C4203D,1303
35C42039,1303
35C42034,1089
35C42033,773
35C42032,773
35C42031,773
35C42030,773
35C4202F,773
35C4202E,1089
35C4202D,773
35C4202C,937
35C42020,1062
35C42021,769
35C42010,914
35C4201E,1003
35C41FEE,781
35C41FEB,786
35C41FDE,792
35C41FDD,832
35C41FDC,926
35C41FB7,782
35C3EB1B,854
35C41FB3,1137
35C41FB1,1304
35C41FAF,1304
35C41FAD,1304
35C41FAE,780
35C41FAB,1304
35C41FAC,999
35C41FAA,1304
35C41F9A,937
35C41F51,786
35C41F85,1105
35C41F81,765
35C41F78,856
35C41F77,795
35C41F72,1003
35C3B6B6,919
35C41F6E,769
35C41F6D,1000
35C41F6C,1000
35C41F68,813
35C41F6B,777
35C41F6A,777
35C41F69,777
35C41F41,904
35C41F40,885
35C41F3E,769
35C41F1C,1131
35C41DF1,883
35C41DF2,883
35C41F0D,885
35C41F0C,923
35C03612,1138
35C3696C,976
35C369F9,1066
35C369D2,769
35C369CF,795
35C368EE,792
35C3692C,965
35C36488,980
35C369B1,769
35C3690E,781
35C36989,769
35C36997,865
35C369AF,769
35C3696B,950
35C369AC,865
35C36967,865
35C36A08,1066
35C3694F,821
35C36990,769
35C369CE,1305
35C369CD,783
35C36A0F,1066
35C36949,781
35C36A0D,1066
35C36A0A,1066
35C368BF,802
35C36A09,1066
35C36963,865
35C369A1,865
35C369D9,914
35C3692D,795
35C3696E,846
35C36022,1146
35C36860,1306
35C369AA,769
35C36966,769
35C368E1,1307
35C36922,781
35C36964,950
35C36941,812
35C36940,795
35C369C4,769
35C369BF,769
35C368B7,766
35C3686E,999
35C36974,865
35C36889,793
35C369D0,823
35C36840,832
35C36146,823
35C36A0B,781
35C3687C,853
35C36814,806
35C369E1,856
35C36959,865
35C36958,798
35C369B0,769
35C369AD,1308
35C36968,918
35C36965,798
35C369BC,781
35C368B3,980
35C368CC,860
35C36845,791
35C3695E,769
35C367F2,769
35C367AD,885
35C3676A,1260
35C367AC,782
35C3698C,865
35C36794,769
35C36792,914
35C36791,1062
35C36790,1067
35C3674C,799
35C36810,809
35C35C48,767
35C367E2,802
35C36756,1309
35C3689F,997
35C36797,833
35C36772,790
35C36771,791
35C36770,835
35C367B0,826
35C368B8,929
35C367C2,769
35C367BE,837
35C367BD,926
35C367FC,769
35C368D6,927
35C36746,814
35C3688F,906
35C368F3,792
35C368AF,929
35C36884,769
35C36907,769
35C368C4,1310
35C3683B,976
35C36859,1311
35C368DC,785
35C36855,1081
35C36896,980
35C36917,781
35C3693F,791
35C36878,961
35C3682B,814
35C3632C,999
35C368A2,997
35C368DF,999
35C368CE,1312
35C36882,797
35C3689E,782
35C36887,771
35C36815,780
35C368DA,792
35C366FB,885
35C36751,769
35C366FE,795
35C368A1,797
35C36724,1013
35C366F5,767
35C36749,780
35C36880,1313
35C3671F,894
35C35D8C,769
35C367D6,795
35C367E1,937
35C368F6,769
35C3690F,781
35C36876,1045
35BA4FE0,1314
35C368C6,769
35C3670E,780
35C3682D,945
35C36704,770
35C367E9,867
35C3C1F7,792
35C3C1F6,805
35C3C1F5,1040
35C3C237,769
35C3C278,881
35C3C1F3,860
35C3C235,785
35C3C277,881
35C3C1F2,769
35C3C257,927
35C3C14E,938
35C3C52D,812
35C3C1D1,769
35C3C14C,1000
35C3C2D4,1089
35C3C20C,770
35C3C28F,769
35C3C209,801
35C3C26B,1067
35C3C1E6,904
35C3C1E4,895
35C3C224,769
35C3C1E1,1315
35C3C223,815
35C3C222,766
35C3C21E,971
35C3C25C,918
35C3C1D7,919
35C3C25B,1316
35C3C21C,777
35C3679F,769
35C3C449,780
35C3C238,797
35C3C382,769
35C3C3C4,853
35C3C279,769
35C3C33C,926
35C3C486,801
35C3C2CC,971
35C3C036,769
35C3C51D,769
35C3C51C,811
35C3C2C9,784
35C3C454,769
35C3C2C7,769
35C3C453,837
35C3C519,849
35C3C2C6,835
35C3C1FF,797
35C3C4D5,1000
35C3C40E,914
35C3C1FD,814
35C3C281,769
35C3C1FC,1317
35C3C3CA,812
35C3C490,766
35C3C48F,766
35C3C1FA,766
35C3C3C8,897
35C3A65C,769
35C3C409,777
35C3C48D,766
35C3C1F8,769
35C3C27C,867
35C3C429,769
35C3C218,770
35C3C4AC,781
35C3C24E,813
35C3C41B,1013
35C3C523,1318
35C3C24B,820
35C3C28D,792
35C3C4BC,783
35C3C3B3,823
35C3C3F5,821
35C3C479,914
35C3C225,769
35C3C266,1062
35C3C32B,799
35C3C4F9,872
35C3C1E0,780
35C3C3F0,780
35C3C329,914
35C3C220,1170
35C3C262,769
35C3C1DD,867
35C3C21F,792
35C3C1DB,769
35C3C25F,792
35C3C2E3,967
35C3C534,812
35C3C1D9,769
35C3C21B,795
35C3C42B,950
35C3C3E8,821
35C3C219,770
35C3C3C5,1316
35C3C4C0,802
35C3C3F9,821
35C3C543,766
35C3C28C,777
35C3C418,782
35C3C520,1319
35C3C351,797
35C3C51F,1073
35C3C561,1320
35C3C28A,1321
35C3C30E,784
35C3C350,814
35C3C416,795
35C3C30D,770
35C3C3D3,821
35C3C499,766
35C3C55F,1320
35C3C3D2,1322
35C3C456,791
35C3C497,769
35C3C286,966
35C3C30A,814
35C3C4D7,919
35C3C38C,795
35C3C4D6,1195
35C3C3CD,769
35C3C282,797
35C3C2C4,795
35C3C516,835
35C3C4D3,1238
35C3C313,988
35C3C45D,837
35C3C2D0,1323
35C3C41A,782
35C3C49E,769
35C3C45B,1013
35C3C373,1324
35C3C541,769
35C3C438,812
35C3C32F,835
35C3C3F3,797
35C3C53D,790
35C3C36C,966
35C3C2E7,967
35C3C3AD,799
35C3C57B,781
35C3C2E6,770
35C3C3EE,887
35C3C538,999
35C3C4B3,1325
35C3C4F5,769
35C3C3EC,814
35C3C4B2,894
35C3C4F4,849
35C3C367,1141
35C3C3EB,820
35C3C46F,821
35C3C324,777
35C3C46E,769
35C3C3B6,766
35C3C47C,780
35C3C2CD,769
35C3C3D5,923
35C3C51E,1251
35C3C2CA,1261
35C3C414,769
35C3C498,1107
35C3C4D9,792
35C3C496,769
35C3C3CE,1133
35C3C1BD,1202
35C3C283,814
35C3C2C3,1195
35C3C491,799
35C3C2C1,1062
35C3C2BE,769
35C3C3E7,954
35C3C530,812
35C3C469,780
35C3C3A1,826
35C3C3E3,955
35C3C466,769
35C3C35D,1326
35C3C4E6,802
35C3C4A3,769
35C3C2E5,788
35C3C2A2,823
35C3C2E4,997
35C3C42E,797
35C3C325,797
35C3C4B1,832
35C3C535,797
35C3C4F2,1064
35C3C46D,780
35C3C4F1,799
35C3C322,769
35C3C4F0,967
35C3C27B,1202
35C3C327,1327
35C3C427,792
35C3C31D,769
35C3BE18,769
35BF6698,1328
35C3C50F,1329
35C3C403,769
35C3C276,881
35C3C232,813
35C3C273,915
35C3C272,812
35C3C26D,1316
35C3C4DD,1195
35C3C248,1170
35C3C180,853
35C3C1C2,1330
35C3C246,777
35C3C252,792
35C3C2D6,769
35C3C250,992
35C3C20D,769
35C3C24F,792
35C3C398,823
35C3BBDA,1260
35C3C1C9,769
35C3C24D,769
35C3C397,769
35C3C4E0,1279
35C3C47B,1331
35C3C269,770
35C3C4BB,769
35C3C226,853
35C3C436,950
35C3C2EA,1332
35C3C265,887
35C3C473,769
35C2119C,799
35C3C472,821
35C3C1DC,769
35C3C4F3,793
35C3C42C,778
35C3C29F,770
35C3C1D0,787
35C3C2B6,792
35C3C4DF,799
35C3C458,769
35C3D89B,769
35C41CFE,823
35C41DD5,1333
35C3DA79,999
35C3D90D,854
35C3E4CE,766
35C3D8DB,1135
35C3DA76,799
35C41D9F,1334
35C41D7F,926
35C41DE3,770
35C3D928,918
35C41D9B,977
35C41D17,804
35C3DAB3,799
35C3D8D2,1010
35C40945,769
35C3E4C1,766
35C339E9,1335
35C3DA7C,1000
35C3DA67,999
35C3D894,769
35C3E46D,929
35C3AE89,1336
35C3E43F,1076
35C3E411,1337
35C3E43B,1076
35C3E415,1076
35C3E44B,955
35C3E413,1076
35C3E448,989
35C3E419,984
35C3E41C,999
35C3E452,869
35C3E387,849
35C3E44E,976
35C3E4B6,904
35C3E3FB,821
35C3E531,1338
35C3E453,850
35C3E52B,769
35C3E1D3,770
35C3E532,979
35C3E423,797
35C3E578,795
35C3E534,805
35C3E42C,769
35C3E547,1279
35C3E54B,1279
35C3E3FA,769
35C3E437,1029
35C3E4CC,821
35C3E5C1,1339
35C3E3FF,812
35C3E5CB,791
35C3E358,769
35C3E552,962
35C3E403,782
35C3E465,938
35C3E536,790
35C3E393,1340
35C3E555,1133
35C3E429,914
35C3E4BA,779
35C3E4BD,986
35C3E553,814
35C3E40A,791
35C3E5B5,780
35C3E48F,822
35C3E4F5,1161
35C3E556,853
35C3E4F7,1161
35C3E579,791
35C3E407,791
35C3E55E,823
35C3E4F6,1161
35C3E507,786
35C3E500,924
35C3E404,1090
35C3E408,1341
35C3E483,1341
35C3E416,1342
35C3E48C,1341
35C3E46A,1071
35C3E426,954
35C3E42D,1090
35C3E45D,1106
35C3E473,1106
35C3E44A,799
35C3E512,1253
35C3E4BB,1253
35C3E51F,1000
35C3E520,1000
35C3E521,938
35C3E526,1155
35C3E460,949
35C3E528,1000
35C3E540,889
35C3E541,1000
35C3E533,1000
35C3E537,1253
35C3E538,889
35C3E539,1000
35C3E505,889
35C3E53E,777
35C3E53D,1000
35C3E50E,1000
35C3E523,889
35C3E51D,1155
35C3E522,1253
35C3E53C,1343
35C3E4B9,1000
35C3E554,949
35C3E535,938
35C3E425,923
35C3E3BD,1344
35C3E41D,769
35C3E456,1345
35C3FB03,769
35C3FB42,799
35C3FAB6,785
35C3FB6D,780
35C3FB38,799
35C3FB43,799
35C3FA8B,1232
35C3FA95,1110
35C3F1DD,797
35C3FA84,821
35C3FB83,781
35C3FAE6,813
35C3FAE5,813
35C3FAB5,887
35C3FB5C,778
35C3FAAC,769
35C3FA9B,792
35C3F9CC,769
35C3FA87,769
35C3FAB7,769
35C3F8CD,769
35C3FAC6,1346
35C3FAAA,769
35C3F8AA,1347
35C3FA8E,910
35C3F97E,988
35C3FAF0,1206
35C3FAA9,832
35C3FBED,799
35C3F964,769
35C3FB45,947
35C3F736,786
35C3FB77,792
35C3FB44,881
35C3FB5B,819
35C3FA7F,1348
35C3FB86,1349
35C3FB51,840
35C3FB4C,840
35C3FA5A,781
35C3DAF2,1350
35C3FB4F,840
35C3FB80,791
35C3FB60,781
35C3FB61,781
35C3FA89,792
35C3FB7C,793
35C3FB7D,793
35C3FB71,793
35C3FB7B,793
35C3FB72,793
35C3FB6F,793
35C3FB82,793
35C3FB7F,793
35C3FB76,793
35C3FB79,793
35C3FB7A,793
35C3FB73,793
35C3FA7B,769
35C40FFD,826
35C40FF6,980
35C4100D,831
35C40FFF,1064
35C40FF5,881
35C41013,881
35C41000,881
35C41003,881
35C40FDA,864
35C40F80,791
35C40F01,791
35C40ED9,781
35C40F61,791
35C3A56D,898
35C40FD7,998
35C40FB5,835
35C40FCE,805
35C40F7D,1017
35C40EA1,1212
35C40EF4,812
35C40F82,823
35C41087,837
35C40EED,1115
35C40F41,999
35C40FB7,835
35C40F19,864
35C40FBC,910
35C40F5A,846
35C40EF0,977
35C40D66,929
35C40FE2,769
35C40FE7,769
35C40F3C,769
35C40F42,769
35C40F3D,1062
35C40FEA,769
35C40F5B,795
35C40F17,972
35C40F39,1062
35C40E9C,1089
35C40E9D,1089
35C40E9E,1089
35C40E9B,1089
35C40E9F,1089
35C40EA0,1089
35C40FDE,769
35C40FFA,795
35C40FD4,1351
35C40FBA,823
35C40FF4,795
35C40FB8,1013
35C2A68A,792
35C4100C,1157
35C41027,1157
35C40FB6,1234
35C41012,799
35C40F83,1352
35C40FD3,1353
35C40EFE,801
35C40FD5,1354
35C40F78,839
35C40F43,839
35C40F89,941
35C40F85,1242
35C40F4D,839
35C40F88,1355
35C40F7B,1068
35C40F53,839
35C40F7A,1068
35C40F79,1068
35C40DC8,883
35C40F87,1356
35C40F5F,883
35C40F77,839
35C41018,791
35C40F84,1357
35C40F9D,991
35C41001,792
35C41005,820
35C40FE8,1358
35C40EF5,929
35C40EF7,900
35C40F76,809
35C40EF9,900
35C40EF8,900
35C40F0B,900
35C40F0C,900
35C40EFC,900
35C40F04,900
35C40FDF,792
35C40FFE,803
35C40FF3,792
35C40F4B,810
35C40F3F,777
35C40FD0,777
35C40F49,810
35C40F18,778
35C40F08,778
35C40F9A,784
35C40FAB,814
35C40F9B,904
35C40FAC,904
35C40F9C,904
35C40EF3,860
35C40EDF,1359
35C40FC0,1062
35C40F54,1360
35C40FEE,860
35C40F8A,769
35C40FE4,795
35C40FCC,780
35C41EBF,1000
35C41EBE,1000
35C41EBD,1000
35C41EBB,1000
35C41EBA,1000
35C41EB9,1000
35C41EB8,1000
35C41EA3,853
35C41EA1,889
35C41EA0,853
35C41E9F,777
35C41E9E,777
35C41E9D,777
35C41E9C,777
35C41E9B,777
35C41E9A,777
35C41E99,777
35C41E55,918
35C41E98,777
35C41E97,777
35C41E5F,777
35C41E57,777
35C41E51,777
35C41E4B,777
35C41E41,777
35C41DF6,769
35C41DF0,776
35C41DEF,784
35C41DEC,784
35C41DE6,1361
35C41DEA,769
35C41688,1362
35C41686,1362
35C41685,1362
35C41683,905
35C4168C,905
35C41684,1362
35C41DCD,769
35C41DD0,797
35C41DCF,797
35C41DCE,812
35C41DC8,795
35C41DC9,1202
35C41DC4,799
35C41DA8,782
35C41DC2,1155
35C41DC1,1155
35C41DC0,1155
35C41DBF,1155
35C41DBC,1168
35C41DBD,1155
35C41DBA,1155
35C41DB8,1155
35C41DB7,1155
35C41D8B,782
35C41DB6,1155
35C41DB4,1130
35C41DB5,1155
35C41DB3,1155
35C41DB1,1155
35C41DAF,802
35C41DB0,1155
35C41DAE,1155
35C41DAD,1155
35C41DAB,1155
35C41DAA,1155
35C41DA9,1155
35C41D90,1155
35C41D8F,1155
35C41D8E,1155
35C41D8D,1155
35C41D8C,1155
35C41D8A,1155
35C41D89,1155
35C41D84,1155
35C41D82,1155
35C41D81,1155
35C41D80,1155
35C41D7D,1155
35C41D7C,1155
35C41D7B,1155
35C41D7A,1155
35C41D79,1155
35C41D77,1363
35C41D78,854
35C41D73,865
35C41D71,778
35C41D70,833
35C41D6B,853
35C41D68,1087
35C41D6A,1168
35C41D69,1266
35C41D65,770
35C41D67,1266
35C41D66,1266
35C41D63,1266
35C41D61,769
35C41B37,778
35C41D04,1364
35C41CFA,780
35C41D02,786
35C41CFF,786
35C41D00,1115
35C416EF,1128
35C41CFD,1365
35C41CFC,1062
35C41CD9,1366
35C41CFB,785
35C41CF5,780
35C41CEC,769
35C41CF0,835
35C41CD8,799
35C41CEF,766
35C41CE5,780
35C41CE1,1003
35C41CE2,769
35C41CE0,769
35C41CDC,885
35C41CDB,801
35C41CDA,941
35C41CD7,1367
35C41CD6,1367
35C41CD4,799
35C41CD2,1367
35C41CD1,799
35C41CD0,780
35C41CCF,799
35C41CB8,781
35C41CB5,795
35C41CB4,773
35C41CB3,1060
35C41CB2,802
35C41CB1,1368
35C41CAF,1369
35C41CAE,919
35C41CA9,890
35C41CAB,974
35C41CAA,981
35C41CA8,1152
35C41760,846
35C41CA6,883
35C41CA3,780
35C41C9C,965
35C41CA0,795
35C41CA1,867
35C41C9D,780
35C415BF,887
35C415FA,887
35C41C9B,985
35C408C9,769
35C41C99,924
35C41C98,999
35C41C97,802
35C41C96,1370
35C41C95,1191
35C41C94,1371
35C41C93,890
35C366E9,777
35C366E8,777
35C366CE,769
35C366CA,1039
35C366DE,777
35C366D1,769
35C366EF,777
35C366C9,853
35C366C0,881
35C366CF,769
35C366DA,777
35C366EA,777
35C366E3,777
35C366E1,777
35C366CC,769
35C366C8,778
35C366D2,769
35C366E7,777
35C366DC,777
35C366DB,777
35C366D3,769
35C366E6,777
35C366E5,777
35C366D9,777
35C366DD,777
35C366ED,777
35C366D0,769
35C366E2,777
35C366A5,1010
35C3C0EF,842
35C3BE6A,1372
35C3BEA8,769
35C3BF6E,914
35C3BF2B,1040
35C3C0F9,780
35C3BFF0,769
35C3C074,998
35C3BFEF,911
35C3BFEE,911
35C3C02F,813
35C3C0F5,1373
35C3C06D,813
35C3C0F1,769
35C3C0CD,1014
35C3C10D,821
35C3BF3E,795
35C3C0CA,812
